run_id,scenario,model_name,trial_id,text_column,tfidf_params_json,tfidf_analyzer,tfidf_max_features,tfidf_ngram_range,tfidf_min_df,tfidf_max_df,tfidf_sublinear_tf,model_params_json,model_params_effective_json,class_weight,solver,C,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_lambda,reg_alpha,accuracy_val,macro_precision_val,macro_recall_val,macro_f1_val,weighted_precision_val,weighted_recall_val,weighted_f1_val,micro_precision_val,micro_recall_val,micro_f1_val,train_time_sec,val_predict_time_sec,fallback_used,warning_message,status,notes
deep_20260612_180817,01_Raw_Data,LogisticRegression,16,post_content_for_labeling,"{""analyzer"": ""char_wb"", ""max_features"": 50000, ""ngram_range"": [4, 6], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",char_wb,50000,"(4, 6)",2,0.95,True,"{""C"": 1.0, ""solver"": ""lbfgs""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6463560334528077,0.5833232145417837,0.625842885038623,0.592533876404652,0.6815645611842758,0.6463560334528077,0.65567174402843,0.6463560334528077,0.6463560334528077,0.6463560334528077,4.639055874999997,0.005523249999995983,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,17,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 1)",2,0.95,True,"{""C"": 2.0, ""solver"": ""lbfgs""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.6726403823178017,0.6093303778825939,0.6326622699922668,0.6098889554485892,0.7014057779735704,0.6726403823178017,0.6800807143829035,0.6726403823178017,0.6726403823178017,0.6726403823178017,1.1590180420000067,0.0007331669999999235,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,18,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 70000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,70000,"(1, 2)",2,0.95,True,"{""C"": 2.0, ""solver"": ""lbfgs""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.7072879330943848,0.6467696093349565,0.6464979665926797,0.6364923556335199,0.7262566006481251,0.7072879330943848,0.7112432492285699,0.7072879330943848,0.7072879330943848,0.7072879330943848,4.631949374999998,0.002947167000002082,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,19,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 3, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",3,0.95,True,"{""C"": 2.0, ""solver"": ""lbfgs""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.7084826762246117,0.6374536667575499,0.6497718901524746,0.6357556474970736,0.7294398161171279,0.7084826762246117,0.7142098731796285,0.7084826762246117,0.7084826762246117,0.7084826762246117,2.945726958999998,0.0011269170000005602,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,20,post_content_for_labeling,"{""analyzer"": ""char_wb"", ""max_features"": 30000, ""ngram_range"": [3, 5], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",char_wb,30000,"(3, 5)",2,0.95,True,"{""C"": 2.0, ""solver"": ""lbfgs""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.6618876941457587,0.5938854182592381,0.6181805642551983,0.5978269809443313,0.6912110534615289,0.6618876941457587,0.670693768573124,0.6618876941457587,0.6618876941457587,0.6618876941457587,6.496099833000002,0.013153582999990476,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,21,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 20000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,20000,"(1, 1)",2,0.95,True,"{""C"": 5.0, ""solver"": ""lbfgs""}","{""C"": 5.0, ""solver"": ""lbfgs""}",,lbfgs,5.0,,,,,,,,0.6857825567502986,0.6064647648953159,0.6184635596086787,0.6041462953931717,0.7030022705147996,0.6857825567502986,0.689501901131377,0.6857825567502986,0.6857825567502986,0.6857825567502986,1.8318060000000003,0.0011269170000076656,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,22,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 30000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,30000,"(1, 2)",2,0.95,True,"{""C"": 5.0, ""solver"": ""lbfgs""}","{""C"": 5.0, ""solver"": ""lbfgs""}",,lbfgs,5.0,,,,,,,,0.7132616487455197,0.654414726724908,0.6406811519656948,0.6363335390418638,0.7261824052579691,0.7132616487455197,0.7145967756834377,0.7132616487455197,0.7132616487455197,0.7132616487455197,5.186795708999995,0.0050622919999909755,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,23,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",2,0.95,True,"{""C"": 5.0, ""solver"": ""lbfgs""}","{""C"": 5.0, ""solver"": ""lbfgs""}",,lbfgs,5.0,,,,,,,,0.7204301075268817,0.659846360135637,0.6486865285378338,0.6442693609590552,0.7331434558608529,0.7204301075268817,0.7222104827147581,0.7204301075268817,0.7204301075268817,0.7204301075268817,6.21118270800001,0.003586791999993011,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,24,post_content_for_labeling,"{""analyzer"": ""char_wb"", ""max_features"": 50000, ""ngram_range"": [3, 5], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",char_wb,50000,"(3, 5)",2,0.95,True,"{""C"": 5.0, ""solver"": ""lbfgs""}","{""C"": 5.0, ""solver"": ""lbfgs""}",,lbfgs,5.0,,,,,,,,0.6893667861409797,0.6084261619440693,0.6187009519006896,0.6068812272660647,0.7042121157029082,0.6893667861409797,0.6930787444889595,0.6893667861409797,0.6893667861409797,0.6893667861409797,9.017597582999997,0.005359499999997297,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,25,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 10000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,10000,"(1, 1)",2,0.95,True,"{""C"": 10.0, ""solver"": ""lbfgs""}","{""C"": 10.0, ""solver"": ""lbfgs""}",,lbfgs,10.0,,,,,,,,0.6917562724014337,0.6194659351744387,0.6182159805430677,0.6105325185973873,0.7035066976373074,0.6917562724014337,0.6934180090366989,0.6917562724014337,0.6917562724014337,0.6917562724014337,1.358384000000001,0.000627915999999118,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,26,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 1)",2,0.95,True,"{""C"": 10.0, ""solver"": ""lbfgs""}","{""C"": 10.0, ""solver"": ""lbfgs""}",,lbfgs,10.0,,,,,,,,0.6917562724014337,0.6194659351744387,0.6182159805430677,0.6105325185973873,0.7035066976373074,0.6917562724014337,0.6934180090366989,0.6917562724014337,0.6917562724014337,0.6917562724014337,1.6432198749999998,0.0006386660000003985,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,27,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",2,0.95,True,"{""C"": 10.0, ""solver"": ""lbfgs""}","{""C"": 10.0, ""solver"": ""lbfgs""}",,lbfgs,10.0,,,,,,,,0.7204301075268817,0.6712923177435455,0.6429995515526824,0.6439506013826531,0.7299216162972146,0.7204301075268817,0.7197241196059599,0.7204301075268817,0.7204301075268817,0.7204301075268817,9.35738950000001,0.011776833000013198,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,28,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 70000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,70000,"(1, 2)",2,0.95,True,"{""C"": 10.0, ""solver"": ""lbfgs""}","{""C"": 10.0, ""solver"": ""lbfgs""}",,lbfgs,10.0,,,,,,,,0.7204301075268817,0.6712923177435455,0.6429995515526824,0.6439506013826531,0.7299216162972146,0.7204301075268817,0.7197241196059599,0.7204301075268817,0.7204301075268817,0.7204301075268817,8.213926125,0.003214708000001565,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,29,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 1, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",1,0.95,True,"{""C"": 10.0, ""solver"": ""lbfgs""}","{""C"": 10.0, ""solver"": ""lbfgs""}",,lbfgs,10.0,,,,,,,,0.7252090800477897,0.6825892795969285,0.6454628248530964,0.6492228034107059,0.7356969521303393,0.7252090800477897,0.7244159299705369,0.7252090800477897,0.7252090800477897,0.7252090800477897,6.913616040999997,0.003270249999999919,False,,success,
deep_20260612_180817,01_Raw_Data,LogisticRegression,30,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 10000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,10000,"(1, 1)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6559139784946236,0.5959923594221507,0.6261365335481346,0.5999145461466462,0.6866896546989621,0.6559139784946236,0.6636403911875073,0.6559139784946236,0.6559139784946236,0.6559139784946236,46.041786166999984,0.0008119999999962602,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
deep_20260612_180817,01_Raw_Data,LogisticRegression,31,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 20000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,20000,"(1, 1)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6559139784946236,0.5959923594221507,0.6261365335481346,0.5999145461466462,0.6866896546989621,0.6559139784946236,0.6636403911875073,0.6559139784946236,0.6559139784946236,0.6559139784946236,39.33117066700001,0.000903457999982038,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
deep_20260612_180817,01_Raw_Data,LogisticRegression,32,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6941457586618877,0.6243953682509219,0.6480859936334944,0.6275098219735796,0.7195240744741422,0.6941457586618877,0.7007061531799214,0.6941457586618877,0.6941457586618877,0.6941457586618877,81.66601700000001,0.002993374999959997,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
deep_20260612_180817,01_Raw_Data,LogisticRegression,33,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 70000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,70000,"(1, 2)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6941457586618877,0.6243953682509219,0.6480859936334944,0.6275098219735796,0.7195240744741422,0.6941457586618877,0.7007061531799214,0.6941457586618877,0.6941457586618877,0.6941457586618877,84.04494783299998,0.0031359999999835964,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
deep_20260612_180817,01_Raw_Data,LogisticRegression,34,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 3], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 3)",2,0.95,True,"{""C"": 1.0, ""solver"": ""saga""}","{""C"": 1.0, ""solver"": ""lbfgs""}",,lbfgs,1.0,,,,,,,,0.6845878136200717,0.6181249390907486,0.6478503060421167,0.6229990965650697,0.7148640953230182,0.6845878136200717,0.6928889008421791,0.6845878136200717,0.6845878136200717,0.6845878136200717,88.89743495800002,0.0029773329999898124,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
deep_20260612_180817,01_Raw_Data,LogisticRegression,35,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 30000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,30000,"(1, 1)",2,0.95,True,"{""C"": 2.0, ""solver"": ""saga""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.6726403823178017,0.6093303778825939,0.6326622699922668,0.6098889554485892,0.7014057779735704,0.6726403823178017,0.6800807143829035,0.6726403823178017,0.6726403823178017,0.6726403823178017,37.51296154199997,0.0009382920000007289,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
deep_20260612_180817,01_Raw_Data,LogisticRegression,36,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 1], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 1)",2,0.95,True,"{""C"": 2.0, ""solver"": ""saga""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.6726403823178017,0.6093303778825939,0.6326622699922668,0.6098889554485892,0.7014057779735704,0.6726403823178017,0.6800807143829035,0.6726403823178017,0.6726403823178017,0.6726403823178017,37.148109334000026,0.0006495000000086293,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
deep_20260612_180817,01_Raw_Data,LogisticRegression,37,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 70000, ""ngram_range"": [1, 2], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",word,70000,"(1, 2)",2,0.95,True,"{""C"": 2.0, ""solver"": ""saga""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.7072879330943848,0.6467696093349565,0.6464979665926797,0.6364923556335199,0.7262566006481251,0.7072879330943848,0.7112432492285699,0.7072879330943848,0.7072879330943848,0.7072879330943848,78.14388066699996,0.0028819169999678707,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
deep_20260612_180817,01_Raw_Data,LogisticRegression,38,post_content_for_labeling,"{""analyzer"": ""word"", ""max_features"": 50000, ""ngram_range"": [1, 2], ""min_df"": 1, ""max_df"": 0.95, ""sublinear_tf"": true}",word,50000,"(1, 2)",1,0.95,True,"{""C"": 2.0, ""solver"": ""saga""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.7072879330943848,0.648547109475817,0.6464521300762548,0.6373113887126363,0.7249914924545023,0.7072879330943848,0.7105943954948228,0.7072879330943848,0.7072879330943848,0.7072879330943848,84.94318754200003,0.0034661250000453947,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
deep_20260612_180817,01_Raw_Data,LogisticRegression,39,post_content_for_labeling,"{""analyzer"": ""char_wb"", ""max_features"": 30000, ""ngram_range"": [3, 5], ""min_df"": 2, ""max_df"": 0.95, ""sublinear_tf"": true}",char_wb,30000,"(3, 5)",2,0.95,True,"{""C"": 2.0, ""solver"": ""saga""}","{""C"": 2.0, ""solver"": ""lbfgs""}",,lbfgs,2.0,,,,,,,,0.6618876941457587,0.5938854182592381,0.6181805642551983,0.5978269809443313,0.6912110534615289,0.6618876941457587,0.670693768573124,0.6618876941457587,0.6618876941457587,0.6618876941457587,296.95724099999995,0.0045102499999529755,True,The max_iter was reached which means the coef_ did not converge; LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs,success,LogisticRegression saga raised ConvergenceWarning; fallback to lbfgs
